0.2.3, Dave_50_8_-1_2, 210, 10, 5.0
comp_time,event,arduino_time,adc,sipm,dead_time,temp,win_f,median_f
20240428 193054.748,740,5417399,428,101.58,1005595,22.19,0.16212447917511066,
20240428 193059.592,741,5422243,440,109.25,1006527,22.19,0.1643844623806158,
20240428 193106.039,742,5428694,354,67.99,1007643,22.19,0.2224050886284278,
20240428 193108.963,743,5431618,384,80.08,1008201,22.29,0.2641240326457305,
20240428 193114.029,744,5436685,344,64.67,1009132,22.19,0.2724944138645158,
20240428 193115.102,745,5437757,560,175.34,1009321,22.19,0.34381983840467595,
20240428 193121.668,746,5444326,391,82.35,1010638,22.19,0.2943687262665215,
20240428 193123.796,747,5446455,368,72.93,1011013,22.19,0.28689465228368144,
20240428 193130.798,748,5453456,626,224.75,1012308,22.19,0.2501939002727113,
20240428 193130.911,749,5453572,353,67.64,1012313,22.19,0.27652573071924347,
20240428 193132.524,750,5454985,377,76.28,1012502,22.19,0.3036560184622859,
20240428 193137.629,751,5460290,391,82.35,1013619,22.19,0.31655587211142766,
20240428 193141.294,752,5463956,391,82.35,1014180,22.19,0.3093006711824564,
20240428 193149.606,753,5472269,391,82.35,1015850,22.19,0.28108047333951713,
20240428 193201.553,754,5484219,399,87.3,1018079,22.19,0.21528061828593573,
20240428 193226.995,755,5509665,384,80.08,1022715,22.19,0.15307606349595115,
20240428 193228.627,756,5511297,355,68.3,1023090,22.19,0.15424719655720256,
20240428 193239.997,757,5522668,440,109.25,1025121,22.19,0.1445107588259946,
20240428 193250.826,758,5533501,355,68.3,1027163,22.19,0.12513295376337358,
20240428 193304.280,759,5546957,231,39.55,1029562,22.29,0.10898469854832382,
20240428 193306.010,760,5548688,371,73.82,1029933,22.19,0.11314649076158903,
20240428 193312.779,761,5555457,463,119.23,1031235,22.19,0.10930753675465923,
20240428 193316.615,762,5559294,387,81.05,1031984,22.19,0.11493063935914676,
20240428 193328.750,763,5571433,352,66.89,1034211,22.19,0.1146828445932773,
20240428 193333.502,764,5575991,432,101.61,1034953,22.19,0.15036011246936412,
20240428 193355.896,765,5598583,317,56.91,1039219,22.19,0.1145882272055369,
20240428 193403.881,766,5606569,263,45.37,1040698,22.19,0.1192122454818559,
20240428 193419.491,767,5621986,369,73.42,1043468,22.19,0.11278407488862571,
20240428 193426.596,768,5629288,473,126.29,1044946,22.19,0.12148306526070266,
20240428 193429.902,769,5632570,307,54.48,1045509,22.19,0.11920087731845706,
20240428 193429.950,770,5632586,377,76.28,1045514,22.19,0.12958235606639798,
20240428 193431.540,771,5634235,339,62.98,1045889,22.19,0.13346680013346682,
20240428 193439.992,772,5642687,398,85.63,1047369,22.19,0.14036663765756155,
20240428 193443.885,773,5646580,432,101.61,1048114,22.19,0.1420797635792734,
